sep=,
"name","ranking","constituency","party","score","won","lost","image","area_gss_code","area_id","area_mapit_name","country","population_total","population_male","population_female","deaths_num_total","deaths_num_male","deaths_num_female","deaths_num_infant","deaths_num_neonatal","deaths_num_perinatal","deaths_rate_crude","deaths_rate_agestd_total","deaths_rate_agestd_male","deaths_rate_agestd_female","deaths_rate_infant","deaths_rate_neonatal","deaths_rate_perinatal","match_type","matched_by"
"Lorely Burt","420","Solihull","Liberal Democrat","1308","28907","28332","http://sexymp.co.uk/mp/92.jpg","E14000931","65879","Solihull","England","206900","100400","106400","1789","895","894","10","8","19","8.6","459.6","558.9","386.8","4.2","3.4","8","covered_by","E08000029"
"Sarah Newton","421","Truro and Falmouth","Conservative","1414","24976","28547","http://sexymp.co.uk/mp/455.jpg","E14001003","65659","Truro and Falmouth","England","536000","259600","276400","5663","2764","2899","33","22","39","10.6","502.9","606.2","416.9","5.7","3.8","6.7","covered_by","E06000052"
"Rushanara Ali","422","Bethnal Green and Bow","Labour","1183","35995","28751","http://sexymp.co.uk/mp/11.jpg","E14000555","65853","Bethnal Green and Bow","England","256000","132100","123900","1013","570","443","32","29","57","4","609.1","757.7","469.5","7","6.4","12.4","covered_by","E09000030"
"Emily Thornberry","423","Islington South and Finsbury","Labour","1256","30683","27867","http://sexymp.co.uk/mp/583.jpg","E14000764","65882","Islington South and Finsbury","England","206300","101800","104500","1042","566","476","8","6","23","5.1","571.8","710.7","450.2","2.7","2","7.6","covered_by","E09000019"
"Valerie Vaz","424","Walsall South","Labour","1194","35258","28721","http://sexymp.co.uk/mp/601.jpg","E14001012","65832","Walsall South","England","269500","132400","137100","2426","1206","1220","36","26","41","9","571.7","691.3","467.2","9.6","6.9","10.9","covered_by","E08000030"
"John Hemmings","425","Birmingham, Yardley","Liberal Democrat","1614","2385","3471","http://sexymp.co.uk/mp/277.jpg","E14000568","65707","Birmingham, Yardley","England","1074300","528800","545400","7985","3926","4059","143","107","193","7.4","579.2","694.3","480.8","8.2","6.1","11","covered_by","E08000025"
"Alison Seabeck","426","Plymouth, Moor View","Labour","1329","27778","28605","http://sexymp.co.uk/mp/528.jpg","E14000879","65974","Plymouth, Moor View","England","256600","127200","129400","2236","1096","1140","18","14","40","8.7","548.6","658.7","453.3","5.5","4.3","12.1","covered_by","E06000026"
"Andrea Leadsom","427","South Northamptonshire","Conservative","1414","24914","29125","http://sexymp.co.uk/mp/353.jpg","E14000942","65902","South Northamptonshire","England","694000","342300","351600","5720","2797","2923","46","33","82","8.2","540.8","631.6","460.4","5","3.6","8.8","covered_by","E10000021"
"Alistair Carmichael","428","Orkney and Shetland","Liberal Democrat","1505","2460","3237","http://sexymp.co.uk/mp/102.jpg","S14000051","14448","Orkney and Shetland","Scotland","20200","10000","10200","209","100","109","0","0","0","10.4","567.5","642","493.7","0","0","0","covered_by","S12000023"
"Jane Ellison","429","Battersea","Conservative","1406","25034","29227","http://sexymp.co.uk/mp/183.jpg","E14000549","65731","Battersea","England","307700","149200","158500","1521","726","795","18","13","41","4.9","531.7","628.4","451.5","3.3","2.4","7.4","covered_by","E09000032"
"Sylvia Hermon","430","North Down","Independent","1185","32308","26691","http://sexymp.co.uk/mp/283.jpg","N06000013","66136","North Down","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Lisa Nandy","431","Wigan","Labour","1175","37108","30300","http://sexymp.co.uk/mp/451.jpg","E14001039","65612","Wigan","England","318100","158100","160100","2915","1388","1527","13","8","30","9.2","624","705.2","551.9","3.3","2","7.5","covered_by","E08000010"
"Fiona ODonnell","432","East Lothian","Labour","1301","27947","28292","http://sexymp.co.uk/mp/460.jpg","S14000020","14417","East Lothian","Scotland","98200","47100","51000","966","454","512","5","3","9","9.8","580.8","672.4","504.8","4.4","2.7","7.9","covered_by","S12000010"
"Geraint Davies","433","Swansea West","Labour Co-operative","1575","2305","3312","http://sexymp.co.uk/mp/147.jpg","W07000047","66118","Swansea West","Wales","238700","118000","120700","2414","1207","1207","13","8","21","10.1","586.6","717.3","480.6","4.8","2.9","7.7","covered_by","W06000011"
"Mark Hendrick","434","Preston","Labour Co-operative","1579","2307","3357","http://sexymp.co.uk/mp/279.jpg","E14000885","65673","Preston","England","140100","70300","69700","1126","560","566","14","5","19","8","589.7","695.6","495.2","7.3","2.6","9.8","covered_by","E07000123"
"David Simpson","435","Upper Bann","Democratic Unionist","1549","2407","3403","http://sexymp.co.uk/mp/540.jpg","N06000017","66140","Upper Bann","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Nigel Dodds","436","Belfast North","Democratic Unionist","1629","2200","3447","http://sexymp.co.uk/mp/159.jpg","N06000002","66125","Belfast North","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Gregory Barker","437","Bexhill and Battle","Conservative","1543","2155","3102","http://sexymp.co.uk/mp/30.jpg","E14000557","65845","Bexhill and Battle","England","527200","254100","273100","6139","2820","3319","21","16","36","11.6","496","586.5","421.3","3.9","3","6.6","covered_by","E10000011"
"Phil Wilson","438","Sedgefield","Labour","1530","2293","3252","http://sexymp.co.uk/mp/633.jpg","E14000915","65763","Sedgefield","England","309300","151350","157950","3093.5","1475","1618.5","14.5","10","29","9.7","570.4000000000001","669.5","489.35","4.25","2.9000000000000004","7.65","overlapped_by (calculated average)","E06000047,E06000005"
"David Amess","439","Southend West","Conservative","1495","2271","3107","http://sexymp.co.uk/mp/13.jpg","E14000957","65876","Southend West","England","174300","85400","88900","1722","763","959","8","5","11","9.9","522.9","598.7","461.3","3.5","2.2","4.8","covered_by","E06000033"
"Ed Balls","440","Morley and Outwood","Labour Co-operative","1506","2657","3695","http://sexymp.co.uk/mp/27.jpg","E14000826","65735","Morley and Outwood","England","5288200","2602000","2686200","48527","23466","25061","327","228","538","9.2","566.2","670","480.6","4.9","3.4","8.1","covered_by","E15000003"
"Helen Jones","441","Warrington North","Labour","1376","25254","29952","http://sexymp.co.uk/mp/327.jpg","E14001017","65874","Warrington North","England","202700","100500","102200","1747","856","891","13","12","23","8.6","576.1","681","488","5.4","5","9.6","covered_by","E06000007"
"Paul Uppal","442","Wolverhampton South West","Conservative","1584","2117","3216","http://sexymp.co.uk/mp/597.jpg","E14001051","65948","Wolverhampton South West","England","249900","123700","126200","2335","1156","1179","24","13","31","9.3","584.7","706.2","476.3","6.6","3.6","8.4","covered_by","E08000031"
"Henry Bellingham","443","North West Norfolk","Conservative","1496","2316","3210","http://sexymp.co.uk/mp/40.jpg","E14000859","65713","North West Norfolk","England","147900","72400","75500","1587","785","802","13","11","15","10.7","498.2","583.8","424.9","8.2","7","9.5","covered_by","E07000146"
"Dawn Primarolo","444","Bristol South","Labour","1218","28648","27026","http://sexymp.co.uk/mp/487.jpg","E14000601","66031","Bristol South","England","428100","213400","214700","3290","1595","1695","20","17","45","7.7","556.2","668.5","464.2","3","2.5","6.7","covered_by","E06000023"
"Stephen Lloyd","445","Eastbourne","Liberal Democrat","1446","2365","3101","http://sexymp.co.uk/mp/368.jpg","E14000684","65714","Eastbourne","England","527200","254100","273100","6139","2820","3319","21","16","36","11.6","496","586.5","421.3","3.9","3","6.6","covered_by","E10000011"
"Robert Neill","446","Bromley and Chislehurst","Conservative","1541","2184","3195","http://sexymp.co.uk/mp/453.jpg","E14000604","65954","Bromley and Chislehurst","England","310600","149200","161400","2530","1159","1371","8","5","24","8.1","453.5","531.7","389","1.9","1.2","5.8","covered_by","E09000006"
"Hazel Blears","447","Salford and Eccles","Labour","1291","27430","29131","http://sexymp.co.uk/mp/55.jpg","E14000911","65688","Salford and Eccles","England","234500","117200","117300","2131","1023","1108","17","10","22","9.1","661.6","770.4","573.5","4.8","2.8","6.2","covered_by","E08000006"
"Pamela Nash","448","Airdrie and Shotts","Labour","1066","41373","29285","http://sexymp.co.uk/mp/452.jpg","S14000003","14400","Airdrie and Shotts","Scotland","326700","157300","169400","3381","1606","1775","18","13","27","10.3","742.2","875.1","633.7","4.5","3.3","6.7","covered_by","S12000044"
"Laura Sandys","449","South Thanet","Conservative","1503","22380","31551","http://sexymp.co.uk/mp/525.jpg","E14000948","65829","South Thanet","England","1466500","717200","749200","13434","6437","6997","61","38","119","9.2","504.8","603.6","423.2","3.5","2.2","6.7","covered_by","E10000016"
"Loraine Fullbrook","450","South Ribble","Conservative","1385","23873","29389","http://sexymp.co.uk/mp/213.jpg","E14000943","65951","South Ribble","England","1171600","575400","596100","11676","5661","6015","74","48","116","10","579.4","683.7","490.2","5.4","3.5","8.4","covered_by","E10000017"
"Lindsay Hoyle","451","Chorley","Labour","1569","2273","3474","http://sexymp.co.uk/mp/303.jpg","E14000637","65792","Chorley","England","107600","53900","53700","967","447","520","4","4","13","9","562.5","631.1","500.1","3.1","3.1","10.1","covered_by","E07000118"
"Austin Mitchell","452","Great Grimsby","Labour","1546","2279","3395","http://sexymp.co.uk/mp/427.jpg","E14000716","65600","Great Grimsby","England","159700","78300","81400","1564","736","828","6","5","10","9.8","568.2","647.8","499.3","3","2.5","4.9","covered_by","E06000012"
"Tim Farron","453","Westmorland and Lonsdale","Liberal Democrat","1455","2606","3512","http://sexymp.co.uk/mp/198.jpg","E14001037","65963","Westmorland and Lonsdale","England","103700","50600","53100","1215","552","663","3","3","0","11.7","479.1","531.7","435.5","3.4","3.4","0","covered_by","E07000031"
"Margaret Hodge","454","Barking","Labour","1402","23990","30286","http://sexymp.co.uk/mp/289.jpg","E14000540","65662","Barking","England","187000","90900","96200","1218","589","629","14","11","40","6.5","586.7","731.3","476.8","3.8","3","10.8","covered_by","E09000002"
"Alison McGovern","455","Wirral South","Labour","1136","34097","28352","http://sexymp.co.uk/mp/403.jpg","E14001043","65847","Wirral South","England","319800","153800","166000","3370","1589","1781","17","15","34","10.5","567.6","683.7","467.3","4.5","3.9","8.9","covered_by","E08000015"
"Si!!n James","456","Swansea East","Labour","1369","25147","30468","http://sexymp.co.uk/mp/315.jpg","W07000048","66091","Swansea East","Wales","238700","118000","120700","2414","1207","1207","13","8","21","10.1","586.6","717.3","480.6","4.8","2.9","7.7","covered_by","W06000011"
"Graham Stringer","457","Blackley and Broughton","Labour","1589","2151","3401","http://sexymp.co.uk/mp/568.jpg","E14000571","65583","Blackley and Broughton","England","368700","185150","183550","2809","1416","1393","32","22","51","8","699.25","836.4","586.3","5.3","3.5","8","overlapped_by (calculated average)","E08000003,E08000006"
"Bob Ainsworth","458","Coventry North East","Labour","1511","2492","3620","http://sexymp.co.uk/mp/6.jpg","E14000649","65636","Coventry North East","England","316900","157800","159100","2630","1303","1327","27","17","34","8.3","577.2","689.7","479.4","5.6","3.5","7","covered_by","E08000026"
"Kate Green","459","Stretford and Urmston","Labour","1367","25067","30685","http://sexymp.co.uk/mp/242.jpg","E14000979","65911","Stretford and Urmston","England","227100","111200","115900","1847","866","981","9","6","15","8.1","500.6","571.4","441.4","3.1","2.1","5.2","covered_by","E08000009"
"Edward Miliband","460","Doncaster North","Labour","1421","3476","4554","http://sexymp.co.uk/mp/421.jpg","E14000669","65672","Doncaster North","England","302500","149200","153300","2872","1457","1415","21","18","36","9.5","583.5","705.9","484.9","5.6","4.8","9.5","covered_by","E08000017"
"Fiona Bruce","461","Congleton","Conservative","1390","23901","30300","http://sexymp.co.uk/mp/79.jpg","E14000646","65771","Congleton","England","370700","181700","189000","3420","1576","1844","15","11","29","9.2","480.5","545.4","424.5","3.7","2.7","7.2","covered_by","E06000049"
"Yvonne Fovargue","462","Makerfield","Labour","1384","24377","30859","http://sexymp.co.uk/mp/207.jpg","E14000805","65645","Makerfield","England","318100","158100","160100","2915","1388","1527","13","8","30","9.2","624","705.2","551.9","3.3","2","7.5","covered_by","E08000010"
"Margaret Ritchie","463","South Down","Social Democratic and Labour","1491","2328","3351","http://sexymp.co.uk/mp/506.jpg","N06000015","66138","South Down","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Nicholas Brown","464","Newcastle upon Tyne East","Labour","1556","2369","3664","http://sexymp.co.uk/mp/76.jpg","E14000832","65594","Newcastle upon Tyne East","England","279100","139900","139200","2380","1154","1226","9","7","32","8.5","609.2","729.4","511.3","2.6","2.1","9.3","covered_by","E08000021"
"Stella Creasy","465","Walthamstow","Labour","1071","41589","31372","http://sexymp.co.uk/mp/131.jpg","E14001013","65651","Walthamstow","England","259700","130000","129800","1340","643","697","26","14","32","5.2","487.5","566.8","427.7","5.4","2.9","6.6","covered_by","E09000031"
"Mary Creagh","466","Wakefield","Labour","1235","28136","29004","http://sexymp.co.uk/mp/130.jpg","E14001009","65733","Wakefield","England","326400","160200","166300","3136","1505","1631","29","19","42","9.6","599.1","704.5","507.4","7.1","4.6","10.1","covered_by","E08000036"
"David Blunkett","467","Sheffield, Brightside and Hillsborough","Labour","1535","2319","3531","http://sexymp.co.uk/mp/58.jpg","E14000921","65601","Sheffield, Brightside and Hillsborough","England","551800","272500","279200","4719","2288","2431","35","22","50","8.6","555.6","660.5","469","5.2","3.2","7.3","covered_by","E08000019"
"Guto Bebb","468","Aberconwy","Conservative","1587","2174","3507","http://sexymp.co.uk/mp/35.jpg","W07000058","66085","Aberconwy","Wales","115300","55800","59500","1475","689","786","7","5","10","12.8","542.9","645.2","456.2","5.9","4.2","8.4","covered_by","W06000003"
"Michelle Gildernew","469","Fermanagh and South Tyrone","Sinn Fein","1437","24059","33001","http://sexymp.co.uk/mp/224.jpg","N06000007","66130","Fermanagh and South Tyrone","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Graham Allen","470","Nottingham North","Labour","1510","2224","3347","http://sexymp.co.uk/mp/12.jpg","E14000866","65643","Nottingham North","England","303900","153200","150700","2257","1159","1098","27","21","48","7.4","621.6","766.4","503.8","6.1","4.7","10.7","covered_by","E06000018"
"Jonathan Evans","471","Cardiff North","Conservative","1490","2202","3241","http://sexymp.co.uk/mp/192.jpg","W07000051","66120","Cardiff North","Wales","345400","169900","175600","2609","1285","1324","21","18","35","7.6","547.7","669.8","452.9","4.4","3.8","7.3","covered_by","W06000015"
"Anne Milton","472","Guildford","Conservative","1421","22711","30877","http://sexymp.co.uk/mp/425.jpg","E14000719","65838","Guildford","England","1135400","556400","578900","9419","4408","5011","41","29","89","8.3","446.2","524","380.7","2.9","2.1","6.3","covered_by","E10000030"
